customer_id,customer_name,gender,city,state,signup_date,customer_segment
8422,Isaac Thomas,Male,Los Angeles,California,2024-08-26,Regular
8423,Edward Gilbert,Male,Houston,Texas,2025-10-23,VIP
8424,April Bates,Female,Chicago,Illinois,2026-04-27,Regular
8425,Erika Quinn,Female,Los Angeles,California,2025-10-22,Premium
8426,Peter Williams,Male,New York,New York,2026-03-31,Regular
8427,Dr. Pamela Fisher MD,Female,Phoenix,Arizona,2024-09-06,Regular
8428,Sonia Vazquez,Female,San Jose,California,2026-04-07,Premium
8429,Virginia Mcknight,Female,San Jose,California,2023-11-27,Regular
8430,David Hull,Male,Los Angeles,California,2024-02-04,Premium
8431,Jessica Patterson DVM,Female,Chicago,Illinois,2023-05-23,Premium
8432,Timothy Miles,Male,Philadelphia,Pennsylvania,2024-02-18,Regular
8433,Mark Cox,Male,Dallas,Texas,2024-09-26,VIP
8434,Kelly Melton,Female,Dallas,Texas,2026-04-10,Premium
8435,Joseph Velez,Male,Houston,Texas,2025-03-14,VIP
8436,Angela Smith,Female,San Antonio,Texas,2025-06-09,VIP
8437,Robert Cabrera,Male,Philadelphia,Pennsylvania,2023-11-26,Regular
8438,Mary Thomas,Female,Dallas,Texas,2026-04-16,Premium
8439,Martin Peck,Male,Los Angeles,California,2023-07-09,Premium
8440,Carrie Davis,Female,Chicago,Illinois,2025-09-23,Premium
8441,Anthony Gutierrez,Male,Houston,Texas,2024-06-12,VIP
8442,Paul Herrera,Male,San Jose,California,2025-08-21,VIP
8443,Joseph Alvarez,Male,Houston,Texas,2025-05-29,Premium
8444,Dwayne Hogan,Male,San Jose,California,2024-03-16,VIP
8445,Brenda Hicks,Female,Houston,Texas,2024-07-17,Regular
8446,Richard Richardson,Male,Phoenix,Arizona,2026-01-31,Regular
8447,Andrew Allen,Male,San Antonio,Texas,2026-05-11,VIP
8448,Ashley Hernandez,Female,San Jose,California,2025-11-21,Premium
8449,Thomas Ford,Male,Chicago,Illinois,2025-11-15,Regular
8450,Cynthia George,Female,Dallas,Texas,2024-10-22,Premium
8451,Shelby Hogan,Female,Houston,Texas,2024-11-11,VIP
8452,Joyce Richards,Female,New York,New York,2024-09-30,VIP
8453,John Turner,Male,New York,New York,2024-07-11,VIP
8454,Bill Sanders,Male,New York,New York,2024-12-11,VIP
8455,Kristina Le,Female,Chicago,Illinois,2026-02-19,Premium
8456,Aaron Contreras,Male,Phoenix,Arizona,2024-06-13,Premium
8457,April Johnson,Female,Chicago,Illinois,2025-08-08,Regular
8458,Lawrence Wood,Male,San Jose,California,2024-12-10,VIP
8459,Debbie Sawyer,Female,New York,New York,2023-08-28,Premium
8460,Rachel Miller,Female,San Antonio,Texas,2023-10-26,Regular
8461,Amy Morris,Female,New York,New York,2024-07-04,Premium
8462,Dominic Cervantes,Male,Los Angeles,California,2023-08-31,Regular
8463,Steven Reese,Male,New York,New York,2025-08-12,Premium
8464,Victoria Oliver,Female,San Diego,California,2024-07-26,Premium
8465,Brandon Hernandez,Male,San Jose,California,2024-03-19,Regular
8466,Christina Malone,Female,San Diego,California,2025-01-14,Premium
8467,Peter Pierce,Male,Dallas,Texas,2025-12-26,Regular
8468,Karen Baker,Female,Chicago,Illinois,2024-02-06,Regular
8469,Renee Evans,Female,San Jose,California,2024-12-24,Premium
8470,Michael Henderson,Male,San Diego,California,2026-03-29,VIP
8471,Heather Anderson,Female,New York,New York,2025-06-23,VIP
8472,Daniel Brown,Male,Chicago,Illinois,2025-11-16,Regular
8473,Susan Spears,Female,Philadelphia,Pennsylvania,2026-03-18,Premium
8474,Nichole Crawford,Female,Houston,Texas,2023-09-08,VIP
8475,Kelly Brown,Male,Dallas,Texas,2024-04-14,VIP
8476,Darren Wallace,Male,Phoenix,Arizona,2023-12-10,Premium
8477,Chelsea Erickson,Female,Chicago,Illinois,2025-12-19,VIP
8478,Theresa Smith,Female,Philadelphia,Pennsylvania,2024-12-23,Regular
8479,Mark Green,Male,Philadelphia,Pennsylvania,2023-12-06,VIP
8480,John Herman,Male,San Jose,California,2024-05-01,Premium
8481,Ernest Drake,Male,Houston,Texas,2026-03-23,Regular
8482,Kimberly Smith,Female,Los Angeles,California,2024-06-14,Premium
8483,Ashley Boyer,Female,San Antonio,Texas,2024-04-01,Regular
8484,Edward Torres,Male,Chicago,Illinois,2023-05-16,Regular
8485,Earl Perry,Male,Philadelphia,Pennsylvania,2024-03-28,Regular
8486,Dennis Mercado,Male,San Jose,California,2024-10-21,VIP
8487,Robert Estrada,Male,New York,New York,2023-07-22,Regular
8488,Ronnie Harris,Male,San Diego,California,2023-11-01,Premium
8489,Elizabeth Thompson,Female,Philadelphia,Pennsylvania,2025-08-07,Regular
8490,Judy Jones,Female,Philadelphia,Pennsylvania,2025-04-07,Premium
8491,Robert Parker,Male,San Diego,California,2024-06-27,Premium
8492,Daniel Kerr,Male,New York,New York,2025-06-01,VIP
8493,Ashley Lewis,Female,Phoenix,Arizona,2025-09-07,VIP
8494,Megan Ortiz,Female,Phoenix,Arizona,2024-06-30,Premium
8495,Melissa Castillo,Female,Dallas,Texas,2025-11-29,Premium
8496,Nancy Barnes,Female,Chicago,Illinois,2025-05-12,Regular
8497,Madison Hawkins,Female,San Jose,California,2025-06-15,VIP
8498,Joseph Pacheco,Male,Philadelphia,Pennsylvania,2026-01-02,VIP
8499,Karen Huber,Female,Phoenix,Arizona,2024-03-07,Premium
8500,Gregory Rivas,Male,Houston,Texas,2024-11-01,VIP
8501,Scott Miller,Male,Philadelphia,Pennsylvania,2023-07-14,Regular
8502,Anne Cobb,Female,San Jose,California,2024-09-26,VIP
8503,David Williams,Male,San Diego,California,2023-12-27,Premium
8504,Ashley Phillips,Female,Los Angeles,California,2024-09-12,Regular
8505,Joshua Monroe,Male,Los Angeles,California,2025-10-19,Premium
8506,Penny Delacruz,Female,San Jose,California,2023-05-22,Premium
8507,Danielle Anderson,Female,Chicago,Illinois,2024-11-12,VIP
8508,Andrew Anderson,Male,Philadelphia,Pennsylvania,2024-07-15,Premium
8509,Ronald Garcia,Male,San Diego,California,2025-05-10,Premium
8510,Jim Murphy,Male,San Jose,California,2023-10-31,Regular
8511,Kimberly Olson,Female,San Jose,California,2026-02-08,Regular
8512,Samantha Gomez,Female,Dallas,Texas,2026-03-17,Regular
8513,Christina Obrien,Female,Philadelphia,Pennsylvania,2025-03-21,Premium
8514,Charles Marshall,Male,Philadelphia,Pennsylvania,2024-03-06,Regular
8515,Dawn Hopkins,Female,Los Angeles,California,2025-08-30,Premium
8516,Brian Daniels,Male,Phoenix,Arizona,2024-02-02,VIP
8517,David Brooks,Male,Philadelphia,Pennsylvania,2025-11-29,Premium
8518,Madeline Alexander,Female,Houston,Texas,2025-09-07,Premium
8519,Heather Walton,Female,Chicago,Illinois,2023-09-24,VIP
8520,Amy Smith,Female,Philadelphia,Pennsylvania,2024-06-03,Premium
8521,Krista Harris,Female,Philadelphia,Pennsylvania,2024-03-05,Regular
8522,Eric Solis,Male,Houston,Texas,2025-03-19,Regular
8523,Samantha Ray,Female,Philadelphia,Pennsylvania,2024-04-12,VIP
8524,Alexis Lee,Female,Dallas,Texas,2024-12-12,Regular
8525,Anthony Stanton,Male,Chicago,Illinois,2025-07-08,VIP
8526,Justin Jones,Male,Dallas,Texas,2024-02-01,Regular
8527,Jay Evans,Male,San Diego,California,2024-04-19,Regular
8528,Sandra May,Female,Phoenix,Arizona,2024-08-29,VIP
8529,Michael Stevens,Male,Los Angeles,California,2024-06-03,VIP
8530,Eric Burke,Male,Dallas,Texas,2025-04-28,Premium
8531,Kristie West,Female,San Diego,California,2024-06-07,Premium
8532,Amy Garza,Female,Phoenix,Arizona,2026-01-18,Regular
8533,Robert Johnson,Male,Dallas,Texas,2023-05-21,Premium
8534,Michael Hernandez,Male,San Diego,California,2024-12-30,VIP
8535,Jacob Kaufman,Male,San Jose,California,2024-07-26,VIP
8536,Jessica Cooper,Female,New York,New York,2025-07-03,Premium
8537,Edgar Love,Male,San Antonio,Texas,2025-03-30,Regular
8538,Cody Allen,Male,San Jose,California,2026-04-22,Regular
8539,James Fischer,Male,Phoenix,Arizona,2024-03-28,Premium
8540,Mary Escobar,Female,San Jose,California,2025-04-25,Regular
8541,Terry Hall,Male,Philadelphia,Pennsylvania,2023-10-04,Regular
8542,Danielle Logan,Female,Houston,Texas,2025-08-14,Premium
8543,Benjamin Mason,Male,San Antonio,Texas,2023-07-08,Regular
8544,James Khan,Male,Dallas,Texas,2024-07-18,Premium
8545,Jack Gallegos,Male,Chicago,Illinois,2023-07-24,VIP
8546,Rodney Russell,Male,Chicago,Illinois,2026-03-22,Premium
8547,Misty Logan,Female,Philadelphia,Pennsylvania,2024-01-18,VIP
8548,Alexandra Fernandez,Female,Dallas,Texas,2023-09-25,VIP
8549,Nicole Cobb,Female,Dallas,Texas,2023-10-05,Regular
8550,Brittany Ware,Female,San Jose,California,2024-08-08,Regular
8551,Alicia Williams,Female,San Diego,California,2023-12-30,Premium
8552,Jennifer Vaughn,Female,San Diego,California,2025-12-15,Premium
8553,Michele Wagner,Female,Los Angeles,California,2025-03-20,Regular
8554,Maureen Thompson,Female,San Jose,California,2026-04-21,Regular
8555,Yolanda Williams,Female,Phoenix,Arizona,2025-10-05,VIP
8556,Amy Turner,Female,Chicago,Illinois,2024-10-05,Premium
8557,Andrew Edwards,Male,Los Angeles,California,2024-09-02,VIP
8558,Travis Campbell,Male,San Antonio,Texas,2025-10-15,VIP
8559,Rachel Bullock,Female,Chicago,Illinois,2025-02-07,VIP
8560,Mary Garcia,Female,Phoenix,Arizona,2024-09-16,Premium
8561,Amanda Gomez,Female,San Antonio,Texas,2024-08-10,VIP
8562,Christopher Reeves,Male,San Diego,California,2026-05-05,Premium
8563,Jill Ortiz,Female,San Diego,California,2024-04-15,VIP
8564,Katherine Soto,Female,Chicago,Illinois,2023-07-10,Premium
8565,Brenda Palmer,Female,San Jose,California,2023-08-13,Regular
8566,Danielle Herrera,Female,Phoenix,Arizona,2024-12-31,VIP
8567,Alexandra Wade,Female,Phoenix,Arizona,2025-11-01,Premium
8568,Derek Ross,Male,Dallas,Texas,2025-09-21,Premium
8569,Elizabeth Shannon,Female,Houston,Texas,2024-06-08,Premium
8570,Amy Jennings,Female,San Antonio,Texas,2026-02-28,Premium
8571,Veronica Davidson,Female,New York,New York,2026-02-01,VIP
8572,Johnny Mason,Male,Dallas,Texas,2026-01-12,Premium
8573,Travis Price,Male,San Diego,California,2024-11-11,Regular
8574,Donald Obrien,Male,San Jose,California,2024-01-21,Premium
8575,Timothy Middleton,Male,San Antonio,Texas,2025-06-06,VIP
8576,Marvin Butler,Male,San Jose,California,2024-10-01,Regular
8577,Paul Henderson,Male,Dallas,Texas,2024-04-16,VIP
8578,Kristine Blair,Female,Chicago,Illinois,2025-03-12,Regular
8579,Zachary Chung,Male,Phoenix,Arizona,2025-03-07,Regular
8580,Brittany Booth,Female,Houston,Texas,2025-09-11,Premium
8581,Amy Taylor,Female,Houston,Texas,2024-11-05,VIP
8582,Jason Williams Jr.,Male,San Antonio,Texas,2023-10-26,Premium
8583,Joseph Cruz,Male,Philadelphia,Pennsylvania,2025-08-16,VIP
8584,Bruce Mccoy,Male,San Jose,California,2023-10-15,Premium
8585,Javier Johnson,Male,Houston,Texas,2025-08-24,VIP
8586,Michael Rollins,Male,San Diego,California,2024-10-14,VIP
8587,Alexis Warren,Female,Philadelphia,Pennsylvania,2024-04-28,Premium
8588,Kimberly Collins,Female,Dallas,Texas,2026-04-06,VIP
8589,Albert Ingram,Male,Dallas,Texas,2026-04-22,Premium
8590,Cassandra Lewis,Female,Los Angeles,California,2024-11-23,Premium
8591,Mary Smith,Female,San Antonio,Texas,2025-03-07,VIP
8592,Daniel Davies,Male,Dallas,Texas,2023-12-25,Regular
8593,Shirley Kelly,Female,Los Angeles,California,2025-02-09,VIP
8594,Jennifer Smith,Female,San Antonio,Texas,2024-02-24,Premium
8595,Bryce Rocha,Male,San Jose,California,2024-06-18,Regular
8596,Kathy Williams,Female,Houston,Texas,2025-06-14,Regular
8597,Nicole Lewis,Female,Dallas,Texas,2024-09-19,VIP
8598,Theresa Powell,Female,Los Angeles,California,2023-10-26,Regular
8599,Tracey Sandoval,Female,Chicago,Illinois,2023-05-21,VIP
8600,Jennifer Morales,Female,Chicago,Illinois,2025-12-25,Regular
8601,Michelle Joseph,Female,San Jose,California,2026-04-11,Regular
8602,Justin Hartman,Male,San Jose,California,2024-05-10,VIP
8603,Barbara Yates,Female,Philadelphia,Pennsylvania,2024-10-06,Premium
8604,Stephanie Perkins,Female,Chicago,Illinois,2026-04-17,VIP
8605,Sarah Cooper,Female,Chicago,Illinois,2025-01-05,VIP
8606,Angela Jimenez,Female,Philadelphia,Pennsylvania,2025-04-08,Regular
8607,Whitney Meza,Female,New York,New York,2025-11-29,Regular
8608,Stephanie Woods,Female,San Diego,California,2024-01-26,Premium
8609,Thomas Khan,Male,Los Angeles,California,2023-09-20,Regular
8610,Jose Johnson,Male,Dallas,Texas,2023-08-05,Regular
8611,Elizabeth Richards,Female,San Diego,California,2024-03-28,Premium
8612,Karen Mora,Female,San Antonio,Texas,2025-04-29,Premium
8613,David Alvarado,Male,Houston,Texas,2025-05-02,VIP
8614,Samuel Mullen,Male,San Jose,California,2025-05-16,Premium
8615,Russell Martinez,Male,San Jose,California,2025-02-05,VIP
8616,Christopher Caldwell,Male,Los Angeles,California,2025-03-22,VIP
8617,Dean Rodriguez,Male,Dallas,Texas,2025-11-13,Regular
8618,Ms. Victoria Rodriguez DVM,Female,Philadelphia,Pennsylvania,2023-06-23,Regular
8619,Lisa Ibarra,Female,New York,New York,2024-04-21,Regular
8620,Mary Rollins,Female,Phoenix,Arizona,2025-12-28,Premium
8621,Michael Lawson,Male,Phoenix,Arizona,2023-12-30,VIP
8622,Bethany Arellano,Female,Dallas,Texas,2024-02-18,VIP
8623,Mr. Devin Garcia,Male,New York,New York,2025-01-04,VIP
8624,Mark Sherman,Male,San Jose,California,2023-08-27,Premium
8625,Alejandro Austin,Male,Philadelphia,Pennsylvania,2024-09-06,VIP
8626,Deborah Meyers,Female,San Jose,California,2024-09-10,VIP
8627,Ashley Rivera,Female,Los Angeles,California,2026-04-23,VIP
8628,Tyler Sweeney,Male,San Jose,California,2025-03-18,Premium
8629,Alyssa Evans,Female,New York,New York,2026-02-04,Premium
8630,Cameron King,Male,San Jose,California,2024-06-14,Premium
8631,John Mcdonald,Male,New York,New York,2025-11-10,VIP
8632,William Coffey DVM,Male,Philadelphia,Pennsylvania,2024-07-03,VIP
8633,Dan Allen,Male,Phoenix,Arizona,2025-06-27,Premium
8634,Brandon Navarro,Male,Phoenix,Arizona,2024-07-22,Regular
8635,Chad Barnes,Male,Los Angeles,California,2024-05-07,Premium
8636,Jessica Johnston,Female,Dallas,Texas,2024-01-05,VIP
8637,Brian Rangel,Male,Dallas,Texas,2025-08-31,Regular
8638,Wesley Myers,Male,Phoenix,Arizona,2023-10-23,Premium
8639,Christian Mays,Male,Phoenix,Arizona,2023-09-04,Regular
8640,Scott Parker,Male,Houston,Texas,2023-09-19,Premium
8641,Ronnie Pineda,Male,New York,New York,2023-07-27,VIP
8642,Scott Williams,Male,San Antonio,Texas,2025-08-03,Premium
8643,Marissa Ray,Female,Dallas,Texas,2026-03-04,Regular
8644,Michelle Lee,Female,San Diego,California,2025-05-20,Regular
8645,Destiny Thompson,Female,Dallas,Texas,2025-11-03,VIP
8646,Donna Mata,Female,Los Angeles,California,2024-12-27,VIP
8647,William Vasquez,Male,San Diego,California,2023-05-24,Premium
8648,Dwayne Morrow MD,Male,San Antonio,Texas,2024-02-13,VIP
8649,Andrea Davis,Female,Houston,Texas,2024-09-14,VIP
8650,Courtney Jones,Female,San Antonio,Texas,2023-11-03,Regular
8651,Tracy Terrell,Female,San Diego,California,2023-11-30,Premium
8652,Stacy Harvey,Female,Dallas,Texas,2025-02-08,VIP
8653,Antonio Smith,Male,Houston,Texas,2023-08-02,VIP
8654,Howard Walsh,Male,San Antonio,Texas,2024-07-14,Premium
8655,Steven Robertson,Male,Houston,Texas,2024-03-01,VIP
8656,Lucas Graham,Male,New York,New York,2025-03-12,Premium
8657,Andrew Garcia,Male,Philadelphia,Pennsylvania,2023-07-30,VIP
8658,Nicholas Phillips,Male,Philadelphia,Pennsylvania,2024-06-16,Premium
8659,Jimmy Sanchez,Male,Philadelphia,Pennsylvania,2026-03-11,Regular
8660,Monique Simon,Female,New York,New York,2024-01-28,Regular
8661,Amanda Donovan,Female,San Jose,California,2025-09-25,Premium
8662,Christopher Harrington,Male,Philadelphia,Pennsylvania,2023-12-28,Regular
8663,Amber Hodge,Female,Los Angeles,California,2023-05-23,Premium
8664,Christopher Miller,Male,Philadelphia,Pennsylvania,2025-10-18,Regular
8665,Steven Thomas,Male,San Jose,California,2024-02-29,Premium
8666,Thomas Tran,Male,San Jose,California,2023-11-07,VIP
8667,Richard Reed,Male,San Jose,California,2024-01-09,Regular
8668,Joshua Ferguson,Male,San Jose,California,2023-10-24,Regular
8669,Rebekah Tran,Female,Chicago,Illinois,2024-08-22,VIP
8670,Craig Rose,Male,San Antonio,Texas,2024-11-22,Regular
8671,Leonard Baker,Male,Philadelphia,Pennsylvania,2023-11-16,Premium
8672,Timothy Martinez,Male,Phoenix,Arizona,2023-07-05,Regular
8673,Corey Munoz,Male,Phoenix,Arizona,2024-02-01,VIP
8674,Melvin Bryan DVM,Male,Philadelphia,Pennsylvania,2024-03-31,VIP
8675,Carol Nash,Female,Philadelphia,Pennsylvania,2025-07-09,VIP
8676,Noah Kim,Male,Dallas,Texas,2023-07-01,Premium
8677,Benjamin Miller,Male,Chicago,Illinois,2023-08-22,Regular
8678,Heather Johnson,Female,Chicago,Illinois,2024-02-09,VIP
8679,Andrew Williams,Male,San Jose,California,2025-07-13,VIP
8680,Christopher Mckinney,Male,Phoenix,Arizona,2026-03-07,VIP
8681,Gabriel Stewart,Male,Phoenix,Arizona,2023-10-07,VIP
8682,Gerald Shannon,Male,New York,New York,2023-08-14,VIP
8683,Dawn Willis,Female,Phoenix,Arizona,2024-06-23,Premium
8684,Theresa Walker,Female,New York,New York,2024-01-24,Premium
8685,Briana Scott,Female,San Diego,California,2025-07-13,Premium
8686,Jennifer Walker,Female,Phoenix,Arizona,2023-09-05,VIP
8687,Tara Spencer,Female,Philadelphia,Pennsylvania,2025-10-20,VIP
8688,Zachary Johnson,Male,Los Angeles,California,2024-10-19,Premium
8689,Martin Downs,Male,New York,New York,2025-10-05,Premium
8690,Oscar Hubbard,Male,San Antonio,Texas,2024-01-12,Premium
8691,Allen Taylor,Male,Phoenix,Arizona,2024-11-11,VIP
8692,Antonio Marquez,Male,Dallas,Texas,2023-08-31,VIP
8693,Erik Wu,Male,New York,New York,2024-02-22,Premium
8694,Catherine Hurley,Female,New York,New York,2023-07-11,Premium
8695,Deborah Kelley,Female,Los Angeles,California,2025-04-02,Premium
8696,Karina Mercer,Female,Houston,Texas,2024-02-02,VIP
8697,Rachel Alvarado,Female,Dallas,Texas,2025-12-04,Regular
8698,Joshua Guerrero,Male,New York,New York,2024-08-30,Regular
8699,Dylan Anderson,Male,Dallas,Texas,2024-07-08,VIP
8700,Allison Richardson,Female,Houston,Texas,2025-06-08,Premium
8701,Rebecca Hull,Female,San Diego,California,2025-10-29,Regular
8702,Andrea Gallagher,Female,Los Angeles,California,2023-08-23,Premium
8703,Stephanie Bird,Female,San Antonio,Texas,2025-04-05,Premium
8704,Mary Douglas,Female,San Jose,California,2023-08-20,Regular
8705,Susan Smith,Female,San Diego,California,2024-06-18,VIP
8706,Amber Pierce,Female,Dallas,Texas,2024-01-18,VIP
8707,Kirsten Delgado,Female,Phoenix,Arizona,2023-12-22,Regular
8708,Megan Page,Female,San Jose,California,2024-05-31,Premium
8709,Benjamin Stein,Male,Phoenix,Arizona,2023-08-16,Regular
8710,Gloria Stewart,Female,San Antonio,Texas,2024-08-14,Premium
8711,Mr. Michael Jensen,Male,Phoenix,Arizona,2024-04-09,VIP
8712,Linda Young,Female,Chicago,Illinois,2023-07-27,Premium
8713,Amanda Mcbride,Female,San Jose,California,2025-05-16,VIP
8714,David Thomas,Male,San Diego,California,2026-01-25,Premium
8715,Alexis English,Female,San Antonio,Texas,2023-06-27,Premium
8716,Lisa Vargas,Female,San Antonio,Texas,2025-01-21,Premium
8717,Jennifer Hopkins,Female,Dallas,Texas,2024-05-25,VIP
8718,Angela Watson,Female,Houston,Texas,2024-10-21,Premium
8719,Anthony Smith,Male,San Antonio,Texas,2024-12-25,Premium
8720,Jennifer Hoover,Female,Phoenix,Arizona,2026-02-19,Regular
8721,Michelle Hale,Female,Chicago,Illinois,2025-04-02,Regular
8722,Wayne Patton,Male,Chicago,Illinois,2023-07-27,Regular
8723,Timothy Lamb,Male,San Antonio,Texas,2023-10-25,Regular
8724,John Wu,Male,Phoenix,Arizona,2024-10-27,Premium
8725,Katherine Carrillo,Female,Los Angeles,California,2023-07-18,Regular
8726,Courtney Robinson,Female,Philadelphia,Pennsylvania,2024-06-28,Premium
8727,Christopher Stuart,Male,San Diego,California,2025-09-18,Regular
8728,Mark Wilson,Male,Chicago,Illinois,2024-11-27,VIP
8729,Mr. Timothy Harris PhD,Male,Philadelphia,Pennsylvania,2025-02-11,Regular
8730,John Mcdonald,Male,Philadelphia,Pennsylvania,2026-04-21,Premium
8731,Selena Howard,Female,San Jose,California,2025-09-21,VIP
8732,Andrew Davis,Male,Phoenix,Arizona,2025-10-03,Premium
8733,Michael Orozco,Male,Phoenix,Arizona,2024-08-19,VIP
8734,Julia Adams,Female,Philadelphia,Pennsylvania,2025-07-15,Premium
8735,Rachel Fields,Female,Chicago,Illinois,2023-06-23,Premium
8736,Sean Harris,Male,New York,New York,2024-03-09,VIP
8737,Kelsey Smith,Female,San Diego,California,2025-02-07,Regular
8738,Mark Parks,Male,Houston,Texas,2024-07-19,Regular
8739,Rebekah Romero,Female,San Jose,California,2025-01-23,Premium
8740,Joseph Berg,Male,New York,New York,2025-08-10,Premium
8741,Michael Tanner,Male,Chicago,Illinois,2025-03-14,VIP
8742,Brett Beard,Male,Dallas,Texas,2024-01-10,VIP
8743,Maria Sheppard,Female,San Jose,California,2024-02-20,Regular
8744,Vincent Jackson,Male,Phoenix,Arizona,2025-11-17,Premium
8745,Melanie Gilbert,Female,New York,New York,2024-11-13,VIP
8746,Andrew Moore,Male,Philadelphia,Pennsylvania,2025-11-21,VIP
8747,Joel Crawford,Male,Phoenix,Arizona,2023-07-13,Regular
8748,Kristin Benton,Female,Houston,Texas,2025-09-08,VIP
8749,James Ware,Male,Philadelphia,Pennsylvania,2024-04-11,Regular
8750,Kathleen Hudson,Female,Philadelphia,Pennsylvania,2024-09-22,Regular
8751,Joshua Schwartz,Male,San Diego,California,2025-05-24,Premium
8752,Joseph Sherman,Male,New York,New York,2024-07-22,Regular
8753,Melissa Nguyen,Female,Phoenix,Arizona,2025-08-09,VIP
8754,Fred Solis,Male,Houston,Texas,2024-08-03,Premium
8755,Carla Brennan,Female,San Antonio,Texas,2024-02-26,VIP
8756,Gary Smith,Male,San Jose,California,2024-08-25,VIP
8757,Mrs. Tamara Curry MD,Female,Houston,Texas,2023-07-13,VIP
8758,Lauren Chavez,Female,Houston,Texas,2023-05-24,Premium
8759,Cindy Hurst,Female,Dallas,Texas,2024-04-12,VIP
8760,Jacob Clark,Male,New York,New York,2025-10-02,VIP
8761,Kenneth Bradley,Male,Chicago,Illinois,2023-07-24,VIP
8762,William Jones,Male,Chicago,Illinois,2025-09-10,Premium
8763,John Clay,Male,Dallas,Texas,2023-08-26,Premium
8764,Samantha Woods,Female,San Antonio,Texas,2024-04-21,VIP
8765,Joshua Fernandez,Male,Philadelphia,Pennsylvania,2024-08-06,Premium
8766,Sara Johnson,Female,New York,New York,2025-05-14,Regular
8767,Brandi Waters,Female,San Diego,California,2023-06-17,Regular
8768,Jennifer Banks,Female,Phoenix,Arizona,2025-11-15,Premium
8769,Ryan Mendez,Male,San Jose,California,2025-09-09,Regular
8770,Stacey Edwards,Female,San Jose,California,2023-07-08,Premium
8771,Bonnie Graham,Female,San Jose,California,2024-10-10,Regular
8772,Christopher Jackson,Male,San Diego,California,2025-05-11,Regular
8773,Michael Davis,Male,New York,New York,2023-06-04,Regular
8774,Madison Kelley,Female,Los Angeles,California,2023-08-10,VIP
8775,Nicholas Walls,Male,Houston,Texas,2026-04-18,Premium
8776,Janice Barton,Female,Houston,Texas,2025-12-24,Regular
8777,Savannah Villegas,Female,Phoenix,Arizona,2025-01-13,VIP
8778,Michael Huffman,Male,Los Angeles,California,2023-10-26,VIP
8779,Gary Day,Male,San Jose,California,2024-08-15,Premium
8780,James Wilson,Male,Chicago,Illinois,2024-06-15,VIP
8781,Derek Johnson,Male,San Antonio,Texas,2025-11-30,VIP
8782,Hunter Bennett,Male,Dallas,Texas,2024-03-15,Regular
8783,Alison Arnold,Female,New York,New York,2024-07-10,Premium
8784,Mrs. Mary Cook,Female,Phoenix,Arizona,2025-01-03,Regular
8785,Carrie Romero,Female,San Jose,California,2026-01-11,Regular
8786,Alisha Watts,Female,Phoenix,Arizona,2026-03-03,Premium
8787,Jessica Grant,Female,Dallas,Texas,2023-07-27,Premium
8788,Stacy Howard,Female,Phoenix,Arizona,2025-10-12,Regular
8789,Laura Hodge,Female,Phoenix,Arizona,2023-12-26,Premium
8790,Colleen Schwartz,Female,Phoenix,Arizona,2025-09-26,Regular
8791,Joel Reynolds,Male,San Diego,California,2026-05-05,VIP
8792,Rebecca Williams,Female,San Diego,California,2024-07-11,VIP
8793,Timothy Ho,Male,San Antonio,Texas,2025-01-02,Premium
8794,Michael Rodriguez,Male,Philadelphia,Pennsylvania,2023-08-22,Regular
8795,Donna Sims,Female,Houston,Texas,2025-09-02,VIP
8796,Thomas Johnson,Male,San Antonio,Texas,2025-10-11,Regular
8797,Andrew Walker,Male,New York,New York,2026-04-23,Regular
8798,Mr. Brandon Carter,Male,Houston,Texas,2025-01-23,VIP
8799,Deborah Huerta,Female,Dallas,Texas,2026-01-10,Regular
8800,Amanda Graves,Female,New York,New York,2025-07-01,VIP
8801,Ms. Amber Blake,Female,Phoenix,Arizona,2025-11-29,Premium
8802,Justin Erickson,Male,Dallas,Texas,2024-02-27,Regular
8803,Beth Petty,Female,Houston,Texas,2023-10-01,VIP
8804,Ryan Stafford,Male,Chicago,Illinois,2025-06-25,Premium
8805,Keith Stewart,Male,Phoenix,Arizona,2023-12-17,VIP
8806,Lance Smith,Male,San Diego,California,2024-03-23,Regular
8807,Lee Munoz,Male,New York,New York,2024-04-23,Regular
8808,Courtney Edwards,Female,San Antonio,Texas,2026-05-07,Regular
8809,Emily Green,Female,San Jose,California,2024-12-20,Premium
8810,Heather Carpenter,Female,San Diego,California,2024-06-18,VIP
8811,Bernard White,Male,San Diego,California,2023-06-14,VIP
8812,Judith Hoover,Female,New York,New York,2025-04-25,Premium
8813,Nicholas Jones,Male,San Diego,California,2025-09-28,Regular
8814,Chelsea Richardson,Female,Houston,Texas,2026-04-10,Premium
8815,Tiffany Powell,Female,San Jose,California,2024-03-01,Regular
8816,Whitney Green,Female,New York,New York,2025-02-05,Regular
8817,Wayne Baker,Male,San Jose,California,2026-04-02,VIP
8818,Sandra Berry,Female,Los Angeles,California,2024-12-15,Premium
8819,Kim Best,Female,Los Angeles,California,2025-01-15,VIP
8820,Alexa Kidd,Female,Philadelphia,Pennsylvania,2025-07-23,Regular
8821,Alicia Swanson,Female,Chicago,Illinois,2026-02-24,Premium
8822,Stephen Lopez,Male,Chicago,Illinois,2026-02-09,VIP
8823,Denise Reed,Female,Philadelphia,Pennsylvania,2024-11-02,VIP
8824,John Salazar,Male,Los Angeles,California,2023-11-27,VIP
